Log_Cum_Production,Log_Proppant_LB,Log_Carbonate,Log_Frac_Fluid_GL,Log_GrossPerforatedInterval,Log_LowerPerforation_xy,Log_UpperPerforation_xy,Log_TotalDepth,N_Stages,X_Well,Y_Well,Operator,County
12.3337444,14.56654922,1.268834268,14.40696715,7.654917048,9.225228984,8.72127624,9.196241448,9,-98.04183,33.09752,8,8
13.42641425,14.13514904,2.189121488,14.65989618,7.391415235,9.166283986,9.014325488,9.381348169,8,-97.1692,32.56913,8,13
11.17886432,13.93569072,1.741833177,15.02335566,7.56112159,9.206733876,9.01005849,9.374243343,11,-97.59945,33.25131,8,14
12.98569106,14.13917397,1.539810591,14.62790725,7.856319571,9.085003881,8.787983396,9.311090275,7,-97.73627,32.62722,8,11
12.05666736,13.90340421,2.548664083,14.24432494,7.386470849,8.98168164,8.66733585,9.197964101,4,-97.9421,32.74676,8,11
12.1409206,13.64234932,1.248669451,14.3791343,7.391415235,9.217613856,9.070158341,9.157677719,9,-97.20189,32.16265,8,6
14.00738385,15.65048915,0.770932561,12.12770562,7.935587386,9.47193511,9.059633755,9.358932776,9,-97.09349,32.52711,8,9
12.07505808,14.43608705,1.071296312,14.4509799,7.934513464,9.167432871,8.733110698,9.008468956,11,-97.59988,32.2194,8,9
12.45950871,14.19463169,0.919820717,15.06768135,8.254008591,9.256269304,9.002208578,9.165970424,7,-97.31572,33.10903,8,3
12.82349362,14.97207724,1.127514371,14.98969774,7.762170607,9.125980023,8.790269111,9.351926736,7,-97.48884,32.32148,8,9
11.75399537,14.54595352,1.19451696,14.54017966,7.938088727,9.009814111,8.80747189,9.246190025,13,-97.48593,32.34198,8,9
13.40773178,14.84352154,0.234119883,15.14361103,8.173293439,9.142168592,8.824677891,9.140454245,3,-97.52423,32.41577,8,9
12.15190681,14.1687774,1.970790321,13.99227168,7.932362154,9.081711229,8.83287946,9.324561516,9,-97.70342,32.62581,8,11
11.89496499,14.68941557,1.146385276,14.95013843,7.24636808,9.230241034,8.951051374,9.316230747,14,-97.37214,32.24589,8,9
12.8261517,14.58004773,1.055052285,14.58564656,7.286191715,9.153981638,8.918650278,9.213036734,8,-97.39482,32.41242,8,9
13.13680854,14.11883958,-0.046779072,14.66063606,7.860570786,9.111514018,8.858084222,9.225721474,9,-97.41299,32.78489,8,13
10.60839036,13.37078474,1.768368139,14.1823762,7.361375429,9.018695488,8.880446451,9.28451977,7,-97.51854,32.89381,8,13
13.74520182,15.32782064,0.812521796,11.68848253,7.743269701,9.138629524,8.814776089,9.22078563,4,-97.536,32.403,8,9
12.77061343,13.9711527,2.569024612,14.71747272,7.691656823,9.076808979,8.913684825,9.07222707,4,-97.53344,33.00503,8,14
12.81904503,14.05767212,1.011039588,14.85793761,7.75576717,9.098290868,8.927446816,9.289151552,8,-97.35854,32.95574,8,13
12.93241038,15.00548585,1.381182926,14.99768796,7.467371067,9.14931567,8.81254577,9.124564595,12,-97.52614,32.35307,8,9
13.29624946,14.96810585,1.592725682,15.13355552,7.676473646,9.29587566,8.893435441,9.238733446,8,-97.38617,32.30222,8,9
11.30289555,13.95978405,1.688644959,13.89978369,7.895436007,8.937481228,8.68270763,9.287301413,6,-98.07326,33.06231,8,8
11.06148448,13.67200963,-0.153293876,14.12407703,7.584264818,9.110630528,8.894258825,9.200087996,9,-97.42636,32.07341,8,6
12.82702541,14.05452746,1.65454888,15.04902954,7.296413269,9.195226734,8.930097229,9.134538659,8,-97.48385,33.09957,8,14
13.2325138,14.07787482,-0.22490188,15.02486068,7.671826798,9.224736252,8.961366061,9.18049953,4,-97.46228,33.06476,8,14
13.33139015,14.43070701,1.329155347,15.3639327,7.060476366,9.269552232,8.894807371,9.121618442,12,-97.52025,33.07298,8,14
12.34820135,14.16817246,0.479867442,15.1750055,7.69802917,9.224243277,8.883085524,9.294865327,7,-97.45872,32.35287,8,9
12.50190144,13.78989322,-0.373355295,14.63978336,8.353497099,9.273315171,9.039552051,9.283126042,9,-97.22039,33.07657,8,3
11.27325865,14.05484237,1.988968217,13.83857257,8.191463051,9.010913347,8.735525186,9.085910294,7,-98.07362,33.12115,8,8
13.21826066,14.51388207,1.768386924,15.48965923,7.719573989,9.284705454,8.973984927,9.132270717,11,-97.33964,33.08347,8,3
13.02357455,14.13105096,0.550487022,14.92179335,8.102283624,9.311090275,8.955448122,9.232101864,2,-97.39845,32.37738,8,9
12.68143688,14.62628032,1.02631891,14.93327821,7.843848638,9.239899174,9.003316203,9.267665439,6,-97.20016,32.33151,8,9
12.388115,14.53568908,0.00790122,14.60150033,7.41397029,9.113609183,8.842171049,9.286189684,12,-97.68264,32.50358,8,7
12.36842531,14.46069468,0.547791453,15.25299221,7.34536484,9.272093768,9.0653146,8.940891068,9,-97.14887,33.083,8,3
12.26522324,14.0129432,1.353149018,14.93200402,7.9490915,9.373224235,9.032528631,9.200492036,11,-97.16923,32.33776,8,9
12.77610824,13.66013079,1.648911697,14.45952632,7.932721027,9.167954655,8.875566692,9.14772001,9,-97.45868,32.35289,8,9
12.98339782,14.22397118,2.104219875,15.12001932,7.750184162,9.206332351,8.945853857,9.058935918,8,-97.36747,32.97718,8,13
11.98993574,14.23026571,0.190866548,15.137292,7.201916318,9.131838144,8.830981511,9.093806556,11,-97.72794,33.0359,8,14
12.72199327,14.17388406,1.486287583,15.02188607,8.083019919,9.185432736,8.954156967,9.200593021,9,-97.3639,32.97819,8,13
13.49823214,15.5020021,1.229258016,15.50761911,7.474204806,9.232101864,8.817297784,9.228474942,11,-97.51685,32.33936,8,9
12.29379044,13.05740664,2.872758641,14.59703393,7.427738841,9.042631528,8.824824939,9.187583385,9,-97.51755,32.29973,8,9
12.48988599,15.05677915,0.85553121,15.05558942,8.130942302,9.139703292,8.805075244,9.140239744,2,-97.48586,32.36308,8,9
12.3258803,15.13609184,1.994425146,14.76665479,7.238496841,9.029657472,8.744169389,9.337501518,2,-97.61862,32.41097,8,7
12.23044326,14.94210435,-0.449993919,14.59148211,7.824046011,9.064042114,8.749890956,9.05134464,9,-97.61856,32.411,8,7
12.32880342,14.67357878,1.794981002,14.2195146,8.23350314,8.976388622,8.614319902,9.149634497,12,-97.85596,32.49866,8,7
13.1212868,15.17913335,1.882245407,14.9743408,6.845879875,9.171391622,8.910315776,9.301825062,6,-97.39865,32.5818,8,13
12.17380768,13.57088797,1.493119505,14.4185306,8.019941688,8.980927208,8.863757192,9.456809749,2,-97.68855,33.07015,8,14
13.51105255,14.92060181,2.195677407,15.09894627,7.595889918,9.186047679,8.86644062,9.03705784,11,-97.494,32.64158,8,13
12.39904148,14.60484662,1.79619726,14.75565921,7.491087594,9.028218795,8.800565992,9.041685006,11,-97.63062,32.56549,8,11
12.31705483,14.59611901,1.38412858,14.89712927,7.473069088,9.13583232,8.865029187,9.083415678,7,-97.65381,32.65205,8,11
11.27470635,14.1829276,1.776391048,14.36328046,7.632885505,9.069237531,8.707813551,8.992681751,9,-97.6506,32.2355,8,12
11.84137993,14.24726375,2.291702892,14.8883174,7.939871576,9.04192172,8.720950029,9.185535253,2,-97.77937,32.54206,8,7
13.0186038,14.95260611,0.619290763,14.89038533,7.437795122,9.292104674,9.030376035,8.990939807,7,-97.23453,33.08642,8,3
12.25802447,14.27571634,1.329811221,14.42137614,7.616283562,9.108307646,8.846496939,9.056023012,9,-97.56341,32.59841,8,11
12.26645724,13.92956755,1.70849743,14.75248823,7.918264686,9.071537969,8.799661697,9.19258365,12,-97.59426,32.66043,8,11
12.24369593,14.286445,-0.631455374,15.11644636,7.912423121,9.219894585,8.93260863,9.143131622,7,-97.51595,32.88347,8,13
12.71199225,14.02317492,1.179720727,11.24457532,7.795646536,9.20532783,9.053686562,9.079434102,11,-97.21891,32.18381,8,6
10.51088619,13.13575925,1.486429193,14.50000945,7.60090246,9.353834472,9.130430989,9.209640127,11,-97.34567,33.33049,8,3
10.02840066,12.69863246,1.199077809,13.96302326,7.390798522,8.911799556,8.493924564,9.111624399,7,-98.20321,32.1442,8,5
12.97019307,13.90717775,1.760542873,15.13779959,7.935587386,9.410992885,9.167745974,9.110520037,7,-97.16324,33.24078,8,3
12.77301581,13.66759043,1.38122777,14.24399664,8.342125263,9.006018575,8.874867636,9.256746745,8,-97.57902,32.83287,8,11
12.79996011,14.57603597,0.62865858,14.87501085,7.689828669,9.306104994,9.055672892,9.417760963,11,-97.24528,32.35327,8,9
13.68416535,14.4433189,0.722005748,15.03525848,7.83991936,9.135401285,8.864322723,9.161570208,6,-97.51343,32.77127,8,13
13.67802393,14.66104615,-2.678284424,15.22142371,7.901747519,9.335209354,9.019905995,9.141633174,7,-97.35699,33.09342,8,3
13.7163044,14.61874949,1.626525862,15.16291075,7.942717541,9.163772736,8.901775089,9.209339872,11,-97.51623,32.96391,8,13
13.5516674,15.14655644,-0.317723856,15.15057057,7.899524472,9.26926944,8.92691589,9.044285788,8,-97.31734,32.6334,8,13
13.6961807,14.98364891,1.661743559,15.3042875,8.064950892,9.394077593,9.00146948,9.233079859,8,-97.22749,32.44995,8,9
12.89186787,14.66864847,0.775000122,14.78190259,7.864419905,9.21243817,9.013595295,9.223454011,2,-97.26475,32.33813,8,9
12.18830574,14.76678226,1.27447386,15.6130831,7.560080465,9.371182897,9.098402719,9.403437002,6,-97.24701,33.24214,8,3
13.57976544,14.77443923,1.989013268,15.46392261,7.164720379,9.414260328,9.011767475,9.219894585,3,-97.22896,32.29683,8,9
12.29722875,14.53823887,2.045834798,14.37463022,7.967280179,9.219002745,8.850804196,9.09492952,8,-97.63375,32.77058,8,11
10.93117654,13.48408556,0.727796574,13.81708332,7.407924323,8.832295859,8.588583188,9.170351364,8,-97.95153,32.53673,8,7
12.54694945,13.29396266,1.451251523,14.0115131,7.803435057,9.101752432,8.94910547,9.242129694,5,-97.30712,32.834,8,13
13.7856182,14.57922803,1.980581653,15.02129512,8.22977775,9.254931255,9.001592701,9.118115428,8,-97.22898,32.53761,8,9
12.86716398,14.99216355,1.071073886,14.74971979,8.467582691,9.08545719,8.732304571,9.194718991,4,-97.59857,32.2229,8,9
10.77149099,13.40411691,2.376330912,13.6097697,7.526717561,8.961879013,8.496990484,9.129889248,13,-98.332,32.50928,8,5
11.7429334,14.54595352,0.367364583,15.16213539,8.01466637,9.24425859,8.937349848,8.908559375,14,-97.76958,33.11494,8,14
12.24828887,12.3883942,-1.176391466,13.73646735,8.19007705,8.996528148,8.727454117,9.121290555,11,-97.79918,32.68522,8,11
11.39467107,13.71060772,2.342592923,13.66277887,8.043984431,9.003193194,8.538954683,9.380336279,11,-98.14641,32.37855,8,5
11.76807143,14.45525696,1.178516982,14.2349338,7.965545573,9.090430075,8.527539483,9.54859673,8,-98.13403,32.38324,8,5
12.12412479,14.10414218,1.911621926,13.91274253,7.951911382,9.055439411,8.840724917,9.229162126,6,-97.50764,32.22596,8,9
12.13149995,14.24469219,2.548125539,15.02235613,7.521859252,9.064736398,8.867850063,9.199279425,2,-97.57694,32.54571,8,9
12.96241995,14.81606891,1.014424669,14.7392741,7.489970899,9.122055457,8.857230494,9.159047078,12,-97.44606,32.50941,8,9
12.75109098,14.32280997,2.428540406,14.26943689,7.925157512,9.141847376,8.835646923,9.09492952,7,-97.50756,32.22597,8,9
12.77282292,15.27871966,1.027104475,15.11043661,7.951559331,9.343296599,9.078179468,9.063578991,11,-97.14139,32.50644,8,9
11.92453168,14.66855473,1.131378447,14.78335563,8.253748343,9.086815886,8.839711379,9.076808979,6,-97.63033,32.52975,8,7
12.26450663,13.81816703,1.120773577,14.59616849,7.697121317,9.184817415,9.035986985,9.369393302,8,-97.19198,32.49219,8,9
12.2087341,15.30931313,2.410160095,15.06940888,7.650644551,9.123256265,8.766861822,9.272939514,6,-97.62976,32.40748,8,7
12.05821048,13.98085549,3.047632521,14.00274005,8.072467369,9.101863896,8.748304912,9.447386828,4,-98.04275,33.07965,8,8
12.83479063,14.07046281,1.829080277,15.2691322,7.918628653,9.33476795,8.809862805,9.258749511,12,-97.59375,32.62818,8,11
12.7825596,13.87622929,1.840466083,15.0875466,7.636269603,9.113278659,8.879054662,9.174713194,9,-97.56111,33.00395,8,14
13.7485467,14.72374492,1.245917809,15.36136693,8.121777419,9.338029733,8.979668554,9.299723933,5,-97.31938,32.40853,8,9
12.29476095,17.28124646,2.170357712,15.05420937,7.760040681,8.978408315,8.697178688,9.265869682,3,-97.67236,32.38738,8,7
12.80658083,10.74729361,0.472551983,15.21112634,8.216358332,9.152817186,8.74687532,9.274628862,6,-97.64572,32.35387,8,7
12.54303048,14.39604879,1.881457383,14.95466576,7.941295571,9.099297073,8.950273467,9.096051226,12,-97.29905,33.03301,8,3
13.12158507,14.05641544,2.320022718,15.27719807,7.336936914,9.30063801,8.846496939,9.056606272,12,-97.56961,32.76406,8,11
13.15461951,14.89494003,2.362161027,15.55562825,7.723120092,9.315960854,8.918650278,9.066354521,9,-97.42411,32.95896,8,13
12.89663399,13.86684985,0.297394616,14.85569893,7.526717561,9.196241448,8.921190556,9.217117356,9,-97.37426,32.39737,8,9
12.06079829,13.463681,2.098492414,14.66588967,7.771067086,9.045937316,8.832733592,9.14825218,9,-97.51991,32.24405,8,9
12.40583293,13.10216067,1.816345838,14.18126972,7.791109511,9.017240942,8.894944461,9.234837844,4,-97.4483,32.99229,8,13
11.43480175,13.30867696,1.282599697,14.66266555,8.161089513,9.142489705,8.867850063,9.134538659,6,-97.43764,32.60738,8,13
12.73123599,14.02252473,2.281459336,15.2271422,7.729735331,9.147932912,8.839276691,9.097731428,13,-97.55026,32.96143,8,11
13.28347151,15.14298336,1.664412294,15.9397493,7.677863501,9.297068375,9.04629086,9.371948887,9,-97.25212,33.1068,8,3
12.29192001,14.62421608,1.993932079,15.81712406,8.261526448,9.245031612,9.024010794,9.335650563,7,-97.24479,33.1094,8,3
12.72053565,14.27230229,1.733847507,14.84412947,7.487173694,9.045937316,8.829958044,9.213834261,6,-97.52911,32.8156,8,13
10.76477285,13.90786182,1.951373976,14.73497465,7.656337166,8.991437815,8.659039916,9.29007534,6,-97.92832,32.76158,8,11
13.62308048,14.54313646,2.403766593,15.4582432,7.94944442,9.287486581,9.075551046,9.424160596,8,-97.4046,32.96792,8,13
11.97104627,13.73540618,1.916118785,14.41986259,8.379079889,9.27967985,8.865311633,9.255791635,10,-97.43533,32.30019,8,9
12.72451221,15.31566918,2.558485749,15.0327251,7.637234389,9.108639817,8.745921121,9.389323028,3,-97.66953,32.45606,8,7
13.37806085,14.93558912,1.467683332,15.35926113,8.046229101,9.330697869,8.973604867,9.120743838,5,-97.21408,32.5794,8,13
12.80127342,13.97778246,1.742393683,14.72009382,7.672292456,9.1616752,8.895766604,9.225524507,12,-97.32187,32.80821,8,13
13.31497514,14.75766395,1.71926048,15.52321428,7.755338813,9.266153437,8.915969311,9.146867949,8,-97.42936,32.92979,8,13
12.7907322,13.93329359,-0.065048054,15.07012781,8.071530894,9.306831672,8.964184046,9.196647045,9,-97.2778,32.51718,8,9
13.07965001,14.1070848,2.33091469,14.83237903,7.899524472,9.294405747,8.905851181,9.272845577,6,-97.45941,32.39268,8,9
13.7487199,14.15545533,1.316105718,14.98943809,7.734121303,9.224834818,8.897135342,9.232688776,11,-97.57075,32.76689,8,11
12.74674441,15.48216022,2.410484377,15.57463836,7.731053144,9.243001154,9.032648084,9.349319399,8,-97.40162,33.24303,8,14
12.83983069,14.64040592,1.087703195,15.0069299,7.408530567,9.243968553,8.99342737,9.186867016,8,-97.36166,33.17763,8,3
12.83830938,14.20457524,2.226038065,15.06134558,6.56667243,9.256746745,8.874308039,9.155356064,8,-97.58187,33.11443,8,14
13.21368197,14.39492897,1.311865211,15.93127993,7.748028524,9.35201353,8.980801414,9.103868127,12,-97.36686,33.06846,8,3
12.61954891,14.43716174,2.245483858,15.22197954,7.989899375,9.194718991,8.870803444,9.177610547,9,-97.68349,33.09325,8,14
12.30580938,14.99693096,1.483351184,15.13245484,8.253227646,9.110409533,8.833754223,9.16136019,6,-97.8012,32.89508,8,11
12.05373698,14.15768082,1.680763364,15.03303117,7.724446646,9.147826467,8.806873267,9.263691547,8,-97.48578,32.36309,8,9
13.35917628,14.56980646,1.766139281,15.02733903,7.909856667,9.268420583,8.988695697,9.105202054,9,-97.27264,32.55526,8,13
13.28222799,14.4289341,0.63949404,14.81660704,7.791935957,9.118225083,8.859363449,9.247925132,3,-97.52904,32.8846,8,13
12.78607072,14.77928393,1.253483318,15.2993662,8.170468578,9.38378935,9.1111828,9.083642719,13,-97.35563,33.37269,8,3
13.07967088,14.54859935,1.415189707,15.21068934,7.673688129,9.354700422,8.857657449,9.248310303,11,-97.56928,32.46182,8,9
12.08060579,13.8128059,1.381029955,14.76709276,8.192570471,9.150590368,8.971194463,9.256746745,11,-97.57197,33.19477,8,14
11.53204158,15.17217011,0.756168051,14.78983998,8.24617156,9.209139651,8.574895902,8.898365607,14,-98.1334,32.3476,8,5
11.82200448,14.71689068,0.850500908,14.50006997,7.641084249,9.092794808,8.639056779,9.077151778,8,-98.07078,32.93187,8,10
12.84262302,14.36611443,1.093753019,16.54157276,7.528331767,9.237566358,8.981178748,9.332292483,7,-97.45041,33.1186,8,14
13.12983738,15.12654243,1.006338711,15.0850177,8.182838711,9.172742342,8.814330423,9.283683766,12,-97.76163,32.70839,8,11
12.35279293,13.4184421,2.187542693,14.68494362,7.983098941,9.000729835,8.766861822,9.258558944,12,-97.58798,32.23406,9,9
11.73061417,12.7281349,0.98747032,14.26482029,7.78113851,8.910585718,8.454892165,9.266626183,4,-98.21283,32.11516,9,5
13.65448463,14.80931773,1.236275045,15.61102796,7.794411206,9.251002354,8.930758736,9.172119159,6,-97.43392,33.04769,9,14
12.8029622,14.16511053,1.81127561,15.05182702,7.473637108,9.112727543,8.899184943,9.31352853,4,-97.44048,32.94164,9,13
11.98390986,14.38535952,0.523633344,14.66771621,7.586803535,9.04192172,8.824677891,9.215029361,6,-97.67027,32.66014,9,11
11.76380869,14.08729188,2.043347921,14.84980403,7.760467029,9.156623089,8.925720274,9.05450494,10,-97.41327,32.6434,9,13
13.256632,14.80694846,-0.083379842,15.71915392,7.527255919,9.240578555,8.935508712,9.281730368,7,-97.40451,32.96792,9,13
12.92677419,14.57365022,1.9181924,14.92288237,6.192362489,9.18962733,8.831711918,9.270305953,10,-97.5365,32.79559,9,13
12.29592706,14.09548047,1.911894778,14.91491253,7.914983006,9.130647603,8.826000545,9.375600541,10,-97.66504,32.58373,9,11
13.45732161,15.06867345,1.117058393,15.28006789,7.916078096,9.309189736,9.011767475,9.066123521,11,-97.15084,32.47598,9,9
12.11868302,13.89893217,0.623577263,15.02697642,7.753623547,9.361687124,9.193194213,9.369393302,5,-97.15312,33.12879,10,3
13.19534615,14.03785379,2.389792102,15.3559996,7.939158818,9.353054474,9.092682329,9.160204302,12,-97.1887,33.19921,10,3
12.29777633,13.38277343,0.694440111,14.43419601,7.677863501,9.311271091,9.28451977,9.077037525,3,-97.24588,33.23701,10,3
12.47797588,13.75682156,2.373014749,14.64373568,7.507690078,9.261033486,9.132378831,9.104979856,6,-97.0492,33.12664,10,3
12.68019901,14.29050173,1.958895686,15.44400494,7.418780883,9.326700173,9.082393358,9.413526084,11,-97.17959,32.39796,10,9
14.06735585,14.70589172,1.278071271,15.69009317,7.56112159,9.327856705,8.907883014,9.159047078,4,-97.30323,32.64394,10,13
11.66417766,13.93996374,-0.058466665,14.67382551,7.494430215,9.17812705,8.947155771,8.852092763,12,-97.41489,32.64162,10,13
12.90235241,14.50135111,1.916076436,15.64274946,8.180880942,9.294405747,9.090430075,9.271717652,6,-97.12447,33.12183,10,3
11.37813614,13.00578911,1.011633309,14.2023744,7.920083199,9.044875932,8.703672758,9.229848838,4,-97.97596,32.40923,10,7
12.50696212,13.93883377,1.117759103,14.65886666,7.589841512,9.212637731,9.030974443,9.139381283,6,-97.21772,32.16858,10,6
12.50383375,13.55976375,1.715588458,14.57703669,7.77569575,9.107753783,8.874867636,9.16440114,9,-97.55919,32.86794,10,11
13.1216131,14.24875295,3.40502587,13.86565599,8.276649125,9.25598273,8.835646923,8.801168402,9,-97.5687,32.5219,10,9
11.88208614,14.53109708,-0.394891757,15.22907518,8.1285852,9.142061531,8.997147152,9.118992333,12,-97.77074,32.72269,10,11
12.86396823,14.01066607,1.280831652,14.76294873,7.244227516,9.182455168,8.828933529,9.298351249,10,-97.61016,32.589,10,11
12.9149849,14.20421261,0.364449259,15.11661788,8.006367568,9.190341725,8.979920412,9.280798836,6,-97.28151,33.01798,10,3
13.48974025,13.67403224,2.224055553,14.97828755,7.50659178,9.255600503,8.994048296,9.193092479,13,-97.28408,32.57849,10,13
13.40477157,14.00349687,0.892803937,15.17773403,7.135687347,9.277905558,8.950662496,9.168997408,12,-97.30568,32.60923,10,13
12.98727191,13.25251406,1.411684553,14.27179045,7.921535632,9.127502094,8.921591064,9.043104453,10,-97.31475,32.61959,10,13
13.30071373,14.67228141,0.925070747,15.24476814,7.996317232,9.177610547,8.925055424,9.063347348,8,-97.42165,32.97633,10,13
11.14459717,13.45883561,2.165001923,10.16199825,7.791522819,8.814330423,8.522180733,9.222565342,7,-98.33383,32.64367,10,10
13.54388948,14.29422613,0.592785589,15.22902409,7.597897951,9.280798836,8.939187601,9.104424146,9,-97.36017,32.97967,10,13
12.42665692,13.3239155,2.040692943,14.62510655,7.769800996,8.979668554,8.411832676,9.25033002,10,-98.16208,32.10269,10,5
12.88280331,14.03735326,0.907996946,14.2808772,8.314342343,8.980675604,8.817001444,9.252153875,4,-97.5127,32.41821,10,9
11.18392127,14.05924074,0.36008082,14.25417831,8.138564737,9.0654302,8.96200721,9.163772736,7,-97.28938,32.38544,10,9
12.93931996,15.11978108,-0.135108712,15.42733442,7.475339237,9.175127616,8.931287626,9.162199997,8,-97.34186,32.30157,10,9
11.07432748,13.97185939,1.63514796,13.6683345,7.912789221,9.014325488,8.823942327,9.140990294,12,-97.67733,32.95485,10,11
12.77869491,14.36837331,1.440150068,15.04482474,8.058960018,9.200391041,8.87626526,9.174713194,2,-97.4999,32.68994,10,13
11.53146259,13.63668289,0.607418814,14.45802528,8.30647216,8.94428932,8.681011277,9.234056899,11,-97.9201,32.72314,10,11
11.10921881,14.00023007,2.218127064,14.45917333,7.921172722,8.91355028,8.665785595,9.458995712,2,-97.91694,32.70865,10,11
11.51905663,13.17153061,2.280688098,14.54259819,7.98616486,9.030376035,8.659213451,9.207034915,3,-97.90364,32.54393,10,7
13.04951738,13.24364252,1.189921541,14.68812523,7.983781069,9.058354015,8.831273738,9.199279425,12,-97.49313,32.32096,10,9
12.44875997,14.22139025,2.247532727,14.91487057,7.646353722,9.157361447,8.98794654,9.166179476,12,-97.24606,32.96522,10,13
13.00264247,13.59236701,2.492409854,14.93506208,7.856319571,9.184919995,8.99069071,9.212837252,12,-97.33602,32.61702,10,13
12.19548681,13.95661073,1.56741666,15.19195911,7.483806688,9.22857314,8.890272839,8.954156967,12,-97.49717,32.68449,10,13
12.92697847,13.97415313,0.448117805,15.17758343,7.723120092,9.232004012,8.847072313,8.948585922,11,-97.47521,32.68843,10,13
13.21043286,14.02641957,1.750460538,14.91822243,7.416378479,9.196647045,8.95001403,9.069928218,14,-97.27972,32.56723,10,13
12.29015641,13.13825641,0.598095292,13.96738064,7.550661243,9.299266581,9.083415678,9.177300518,10,-97.16467,32.34147,10,9
12.61365551,14.23294376,1.028167217,15.02501822,6.966024187,9.315600883,8.989070065,9.303739636,12,-97.31333,32.2319,10,9
11.81316338,13.33176818,1.726906533,14.14583393,7.407924323,9.22690246,9.053686562,9.013108202,12,-97.20768,32.15983,10,6
13.1758795,14.38064196,0.002223847,15.06589069,7.592366129,9.188299241,8.93458687,9.028458718,13,-97.46143,32.57145,10,13
12.9687179,14.01140623,2.650694169,14.88630551,7.028201432,9.278092474,9.033245134,9.056139691,6,-97.18805,32.34623,10,9
13.49973349,14.9906517,1.016237389,15.12638016,7.436027816,9.266626183,8.991064332,9.164819857,12,-97.23557,32.57419,10,13
13.48640214,14.99046641,0.83419244,15.12619898,7.52131798,9.255887187,8.990939807,9.23190615,11,-97.23562,32.57419,10,13
12.25653284,14.26510546,0.0826772,15.30771239,7.61283103,9.334326352,9.035986985,9.276876896,7,-97.19513,33.01687,10,3
13.99809958,15.81235822,2.262326705,15.20973291,7.654917048,9.397234791,8.940498218,9.274253698,12,-97.34708,32.46482,10,9
14.01320665,14.67840051,1.997910763,15.44542499,8.161945799,9.293301893,8.960339366,9.168267596,12,-97.35446,32.50684,10,9
12.37675169,14.58791244,1.775601144,11.69524702,7.809541325,9.12858787,8.864322723,9.204825191,4,-97.68913,32.69436,10,11
12.63698455,14.66052009,1.923818101,14.88144055,8.239593454,9.065545787,8.770283819,9.16356318,6,-97.6253,32.28926,10,12
11.82539039,14.16565251,2.280935916,13.95775463,7.760467029,9.053101596,8.766082459,9.230633075,6,-97.71717,32.55861,10,11
12.91278737,13.86760383,1.034852325,14.67705953,7.682482447,9.150271846,8.982184279,9.245900547,4,-97.23392,32.51596,10,9
12.48854492,14.25612271,1.611734954,14.07196509,7.697121317,9.18962733,8.832441792,9.307013259,9,-97.62848,32.78037,10,11
11.43766298,13.55738729,2.05700321,13.91152776,7.883446354,9.082166033,8.797850649,9.124237673,2,-98.06052,33.18908,10,8
13.00099542,14.23948334,1.598096365,14.98874102,7.298445102,9.164296433,8.937218451,9.334061299,14,-97.38998,32.48906,10,9
12.62684336,14.41879867,0.961681835,15.18185575,7.321188557,9.292196818,8.909100135,9.43340392,7,-97.43234,32.5753,10,13
12.87014626,14.96652553,2.34821316,15.08730331,8.078378104,9.200492036,8.946374826,9.240384493,12,-97.62273,33.17052,10,14
12.26332217,14.554109,1.242985688,14.63755391,7.85902698,9.089414904,8.818778169,8.98844604,2,-97.65521,32.47681,10,7
11.35770922,14.54296254,1.398495372,14.29569345,7.931644021,8.902591637,8.694502206,9.22818029,5,-97.78619,32.37976,10,7
13.3606493,14.62510655,-0.418177203,15.56550071,7.997663127,9.303375238,9.002701007,9.099297073,8,-97.32228,32.97472,10,13
12.54781668,15.29725145,-0.234795478,15.05850194,7.857867559,9.128153701,8.773848885,9.1461218,6,-97.6298,32.40746,10,7
13.45152323,14.06486752,-0.451736007,15.26966215,7.400620577,9.179778066,8.867850063,8.986446539,10,-97.50018,33.02032,10,14
13.57770504,14.27405124,2.10694706,15.23630344,7.329093736,9.229358378,9.003316203,9.16753725,5,-97.24392,32.53647,10,9
13.75617873,14.58785239,-0.918432255,15.47867841,7.458186157,9.249753374,8.972717499,9.102866514,6,-97.24397,32.53654,10,9
13.44820358,13.96191042,1.137761834,14.98017647,8.085486772,9.21949831,9.009325173,9.245224774,8,-97.24946,32.51907,10,9
13.56036021,12.57644929,1.167898803,15.28249096,8.160232492,9.310638093,8.853665428,9.416622566,11,-97.60712,32.72358,10,11
12.70175316,14.05939747,1.107908814,15.28736086,7.340835554,9.104424146,8.874867636,9.042868018,12,-97.57591,33.00951,10,14
12.89011853,14.48615647,2.046401728,15.08632167,7.911324019,9.316590492,9.050054242,9.11778639,3,-97.2671,32.3311,10,9
13.05292541,14.771022,1.728327556,14.78990566,6.313548046,9.293301893,9.005773206,9.101863896,2,-97.24133,32.44357,10,9
12.89608241,14.19668297,0.678645783,14.8238808,6.692083743,9.186252576,8.976514972,9.324561516,2,-97.27538,32.41688,10,9
13.30537636,14.38106411,1.448102487,15.32636384,8.135346949,9.225622996,8.987196821,9.27799902,6,-97.52283,33.2031,10,14
12.56558107,17.87317385,0.44307355,15.26493182,7.334981879,9.193499355,8.756052599,9.234740259,2,-97.63147,32.37464,10,7
11.27114685,13.89173058,1.297625851,13.98378897,8.116715625,8.897955687,8.635864721,9.099297073,7,-97.9536,32.84539,10,11
